L0Bar,L0Y,mu_Strength,sigma_uc_Strength,sigma_cal_Strength,mu_Toughness,sigma_uc_Toughness,sigma_cal_Toughness,p_Bar_dominant,p_Balanced,p_Y_dominant,p_Expanded,type,type_name,feasible
1.4600000000000004,1.02,79.27287863744344,6.112457464187383,5.163655129971104,24.035921877411443,2.113842906952554,2.2761788568643286,0.6469520059821499,0.024253922178271065,0.20582569289314592,0.12296837894643312,1,Bar-dominant,True
1.4800000000000004,1.02,79.29957537326706,5.906595354127298,5.035026314158449,23.98488184989241,2.378698029173348,2.4246707042058793,0.6386865550578282,0.02424679217030836,0.2051411165427348,0.1319255362291286,1,Bar-dominant,True
1.5000000000000004,1.02,79.3723433802721,5.430521139048701,4.737560877188885,23.66757138336884,2.474769517141207,2.478533482488514,0.6307091849242064,0.024338083077264195,0.2044727740462869,0.14047995795224258,1,Bar-dominant,True
1.5200000000000005,1.02,79.35063604587353,5.106271669616162,4.534960091309365,23.119063259588387,2.3789738926615227,2.4248253679278022,0.6231484821238165,0.02452666139300292,0.20386844060596818,0.14845641587721245,1,Bar-dominant,True
1.5400000000000005,1.02,79.07529966970104,4.941842620841938,4.432219893888593,22.343411376927587,2.0919424512101434,2.2639002982941028,0.6161036886012338,0.02481162743862786,0.203368065861218,0.15571661809892037,1,Bar-dominant,True
1.5600000000000005,1.02,78.4496882286783,4.570418859543365,4.20014319669272,21.372653703528773,1.64047411030229,2.0107831699731133,0.6096466027851186,0.025192266142730037,0.20300374653124517,0.16215738454090617,1,Bar-dominant,True
1.5800000000000005,1.02,77.57523275345629,3.990210326730121,3.8376115172186136,20.306092750299438,1.1715614052912304,1.7478858047072474,0.6038248866203145,0.02566803586692414,0.20280030070920546,0.16770677680355583,1,Bar-dominant,True
1.6000000000000005,1.02,76.60990009687195,3.4209421459621248,3.481915697571957,19.242973582271365,0.8421497089811305,1.5632001134853764,0.5986658099915536,0.026238568170933736,0.20277610967710907,0.1723195121604036,1,Bar-dominant,True
1.6200000000000006,1.02,75.61887343360272,2.8997597495117677,3.156265317041782,18.227473207730593,0.7230574947426357,1.4964306934794929,0.5941794964033076,0.02690364770778821,0.20294389397737436,0.17597296191152986,1,Bar-dominant,True
1.6400000000000006,1.02,74.6317297358202,2.451664510052665,2.876281982536516,17.277276969700488,0.8114344193778222,1.5459794909179043,0.5903609715483283,0.02766314251648078,0.20331115839135397,0.17866472754383686,1,Bar-dominant,True
1.6600000000000006,1.02,73.68848878450979,2.1332886446496313,2.677351200479687,16.40752135970914,0.9916915311873109,1.647041200824083,0.5871907081781765,0.02851686268736192,0.2038801654680109,0.18041226366645058,1,Bar-dominant,True
1.6800000000000006,1.02,72.82446610979126,1.9417897261544415,2.5576969372048612,15.628519604152567,1.1659743443548352,1.744753401630808,0.5846339084477546,0.02946434425341449,0.20464748505705416,0.18125426224177674,1,Bar-dominant,True
1.7000000000000006,1.02,72.05589010022818,1.8217231567340855,2.482675746376103,14.941171178899632,1.2967088504677176,1.818050108755859,0.5826394500962486,0.030504589641146784,0.20560341621462724,0.18125254404797736,1,Bar-dominant,True
1.7200000000000006,1.02,71.38353562334721,1.7292960005219542,2.4249244892407917,14.338608453487826,1.3778491438951532,1.8635416664189617,0.5811400667760721,0.03163584229313371,0.2067318286449949,0.18049226228579926,1,Bar-dominant,True
1.7400000000000007,1.02,70.80062653553315,1.6515745478535027,2.376361796392339,13.810402761900729,1.4190034202294795,1.8866149393375586,0.5800554794876346,0.03285550811115769,0.20801105982402326,0.17907795257718448,1,Bar-dominant,True
1.7600000000000007,1.02,70.29720353288499,1.5941610499741314,2.340488122301801,13.346335419818312,1.4400127262217535,1.898393872031018,0.5792992493589337,0.034160316885923955,0.20941620252672719,0.17712423122841509,1,Bar-dominant,True
1.7800000000000007,1.02,69.86131600290398,1.566166858142566,2.32299651229219,12.939066294588295,1.4647397336985672,1.9122571456149795,0.5787879249395762,0.03554670707631764,0.2109223377235613,0.17474303026054486,1,Bar-dominant,True
1.8000000000000007,1.02,69.47903375837471,1.5681423766036857,2.32423087543068,12.585699982096896,1.5085354838563474,1.9368113690413866,0.5784485421300243,0.037011239498443226,0.2125073147527404,0.17203290361879214,1,Bar-dominant,True
1.8200000000000007,1.02,69.13537888868683,1.5867429577241923,2.335853075952474,12.287313344147389,1.5659353059815027,1.9689927576925572,0.5782194261543929,0.03855069429954154,0.21415218009708836,0.16907769944897713,1,Bar-dominant,True
1.8400000000000007,1.02,68.81781184405878,1.6042032420421684,2.3467627848586834,12.045011875386928,1.6165261051210422,1.9973566464470025,0.5780405127807763,0.04016147451767206,0.21583770743934436,0.16596030526220734,1,Bar-dominant,True
1.8600000000000008,1.02,68.52043716902583,1.616150713683638,2.354227923192051,11.854378058096854,1.647973899681472,2.01498795019503,0.5778322019981862,0.04183803102009265,0.2175364345691206,0.1627933324126006,1,Bar-dominant,True
