kappa,L0Bar,L0Y,mu_Strength,sigma_uc_Strength,sigma_cal_Strength,mu_Toughness,sigma_uc_Toughness,sigma_cal_Toughness,p_Bar_dominant,p_Balanced,p_Y_dominant,p_Expanded,type,type_name,feasible,lcb_Strength,lcb_Toughness
1.645,1.3400000000000003,2.4600000000000013,91.56027819124915,1.4280197544676765,2.2366780618086954,5.504097277965743,0.4852710253967511,1.363114970491285,0.11025397150126737,0.02006307910386515,0.7499787841974745,0.11970416519739296,3,Y-dominant,True,87.88094277957384,3.2617731515075787
1.645,1.1600000000000001,2.160000000000001,97.33463275861693,1.6075828162100505,2.3488744440806686,5.5356927433906105,1.3100320756156218,1.8255198163385216,0.0882182625925157,0.007230867403088939,0.7980124618516777,0.10653840815271762,3,Y-dominant,True,93.47073429810423,2.5327126455137425
1.645,1.3600000000000003,2.4800000000000013,91.11089609437808,1.5978882622772843,2.342816996249012,5.629009039512008,0.5715673032717693,1.4114972468577534,0.11170262994646667,0.020964744286301434,0.745830547582492,0.12150207818473993,3,Y-dominant,True,87.25696213554845,3.3070960684310036
1.645,1.3400000000000003,2.340000000000001,88.20950053944895,2.334280306308333,2.802936814169505,5.657486376305897,0.5076368351420386,1.3756544312293664,0.10519315286186205,0.013476598546152888,0.803081395355668,0.07824885323631706,3,Y-dominant,True,83.59866948014012,3.3945348369335893
1.645,1.3800000000000003,2.5000000000000013,90.66491492481632,1.7814993791471951,2.457542724680157,5.755647060338712,0.694011548695875,1.4801459935646808,0.1131749427211033,0.02186270455739881,0.7416062752486416,0.12335607747285621,3,Y-dominant,True,86.62225714271746,3.3208069009248127
1.645,1.3600000000000003,2.360000000000001,87.19094049739805,2.2745534049442884,2.7656176562517416,5.8100799593275525,0.5413222758877775,1.3945402782649363,0.1071051431210958,0.014388117016723358,0.8013207084281875,0.07718603143399339,3,Y-dominant,True,82.64149945286393,3.5160612015817323
1.645,1.3800000000000003,2.3800000000000012,86.13766352570609,2.1711925308065054,2.7010346844857205,5.935685317975301,0.5665032790296854,1.4086580859293778,0.10891818019082192,0.015284010804145348,0.7985649816931093,0.07723282731192346,3,Y-dominant,True,81.69446146972707,3.6184427666214742
1.645,1.4000000000000004,2.4000000000000012,85.02489482920454,2.060457231963223,2.6318439511608043,6.030164985609783,0.6303806134037968,1.4444711119525573,0.11066728245661424,0.016154251015521627,0.7951469055345964,0.07803156099326773,3,Y-dominant,True,80.69551152954502,3.6540100064478263
1.645,1.2000000000000002,2.160000000000001,87.10310230488898,7.862161366806911,6.256922564911138,8.837311624611953,3.0975761995233517,2.827711984411125,0.08800395280019682,0.006649092401201695,0.799661495007323,0.10568545979127848,3,Y-dominant,True,76.81046468561016,4.185725410255652
1.645,1.1600000000000001,2.120000000000001,88.4937172201585,10.88673464030906,8.146766589125393,9.553073474104288,3.7735276520944967,3.2066862668938265,0.08650352710499429,0.006061664492616622,0.8142415535208198,0.09319325488156921,3,Y-dominant,True,75.09228618104723,4.278074565063943
1.645,1.1400000000000001,2.100000000000001,89.06707316027696,12.259294670957246,9.004383230296169,9.821186135528766,3.828305929410948,3.2373978783012385,0.08597866921418969,0.005881074738970509,0.8224358508464478,0.08570440520039202,3,Y-dominant,True,74.25486274643977,4.495666625723229
1.645,1.12,2.080000000000001,89.51686016231481,13.40610860309098,9.720946943768078,10.073456309442728,3.81451388181915,3.2296653239584856,0.08537280904903004,0.00575905602170078,0.8289263755588201,0.0799417593704491,3,Y-dominant,True,73.52590243981632,4.760656851531019
1.645,1.1,2.060000000000001,89.75673791541644,14.486865204628884,10.39623605742263,10.354867160281385,3.8811734710100287,3.26703822979087,0.08459663133963195,0.0056898773220603795,0.8326645281903031,0.07704896314800458,3,Y-dominant,True,72.65492960095621,4.980589272275403
1.645,1.5200000000000005,1.0,79.87256242950733,5.3816205347224075,4.707006314111792,22.687217638427533,2.368619014294239,2.4190198731921813,0.6112525640811813,0.02628655776079348,0.20427463781276392,0.1581862403452613,1,Bar-dominant,True,72.12953704279343,18.707929947026393
1.645,1.5000000000000004,1.0,80.10233649157884,5.661017843835446,4.881582126056804,23.392156550516365,2.591814044098785,2.5441548602569224,0.6185698890599113,0.026118313983454267,0.20486141084304385,0.15045038611359066,1,Bar-dominant,True,72.0721338942154,19.20702180539373
1.645,1.4800000000000004,1.06,77.43309550979214,4.963460739763522,4.445727542460586,23.68278528754877,1.683119341119254,2.0346923511557176,0.6627502984481576,0.020870756490591794,0.20338113931150645,0.11299780574974413,1,Bar-dominant,True,70.11987370244448,20.335716369897618
1.645,1.4600000000000004,1.04,78.39808218944944,5.498305492237493,4.779914572479176,23.75911823353413,1.7941671849206895,2.096951669877236,0.6591563924869888,0.02249378137674756,0.2050738693706005,0.11327595676566325,1,Bar-dominant,True,70.5351227177212,20.309632736586078
1.645,1.4800000000000004,1.0,80.12438574781332,6.111179291177625,5.162856489169254,23.87988206779835,2.6404337541896106,2.571413651810815,0.6263512957907901,0.026052651065528974,0.2055300344244526,0.1420660187192283,1,Bar-dominant,True,71.6314868231299,19.64990661056956
1.645,1.4600000000000004,1.02,79.27287863744344,6.112457464187383,5.163655129971104,24.035921877411443,2.113842906952554,2.2761788568643286,0.6469520059821499,0.024253922178271065,0.20582569289314592,0.12296837894643312,1,Bar-dominant,True,70.77866594864098,20.291607657869623
1.645,1.4400000000000004,1.0,80.06210627724565,6.577766013139346,5.4543938561103005,24.12552782058351,2.2186879794431262,2.3349605725745697,0.6428497963870061,0.026234983788831354,0.20693681649885148,0.12397840332531106,1,Bar-dominant,True,71.0896283839442,20.284517678698343
1.645,1.4600000000000004,1.0,80.07860540785336,6.5343185112070765,5.427246554832106,24.133814656008756,2.4895826890201005,2.4868385333360905,0.6344890562314524,0.02609096471023772,0.20623811565399902,0.1331818634043109,1,Bar-dominant,True,71.15078482515455,20.042965268670887
